function,label
"function executeTransaction(uint transactionId)
 public
 ownerExists(msg.sender)
 notExecuted(transactionId)
 {
 if (isConfirmed(transactionId)) {
 Transaction storage txn = transactions[transactionId];
 txn.executed = true;
 lastTransactionTime = block.timestamp;
 if (txn.destination.call.value(txn.value)(txn.data))
 emit Execution(transactionId);
 else {
 emit ExecutionFailure(transactionId);
 txn.executed = false;
 }
 }
 }",1
"function unsafeTransfer(address _recipient, uint256 _amount)
 private
 returns (bool success)
 {
 (success,) = _recipient.call.value(_amount)("""");
 return success;
 }",0
"function getWeiPerCent() external view returns (uint weiPerCent);
 function getUsdEthExchangeRate() external view returns (uint centsPerEth);
 function getMinWeiForDInit() external view returns (uint);
 function getPaymentLogN() external view returns (uint);
 function getPaymentLog(uint n) external view returns (bool _external, bytes32 _democHash, uint _seconds, uint _ethValue);
}
contract SVPayments is IxPaymentsIface {
 uint constant VERSION = 2;
 struct Account {
 bool isPremium;
 uint lastPaymentTs;
 uint paidUpTill;
 uint lastUpgradeTs;
 }",0
"function mint(address _to, uint256 _amount) public onlyOwner canMint returns (bool) {
 if (cap > 0)
 require(totalSupply_.add(_amount) <= cap);
 return super.mint(_to, _amount);
 }",0
"function mint(address _to, uint256 _amount) public anyOperator returns (bool) {
 totalSupply_ = totalSupply_.add(_amount);
 balances[_to] = balances[_to].add(_amount);
 emit Mint(_to, _amount);
 emit Transfer(address(0), _to, _amount);
 return true;
 }",0
"function getPlayerVaults(uint256 _pID)
 public
 view
 returns(uint256 ,uint256, uint256)
 {
 uint256 _rID = rID_;
 if (now > round_[_rID].end && round_[_rID].ended == false && round_[_rID].plyr != 0)
 {
 if (round_[_rID].plyr == _pID)
 {
 return
 (
 (plyr_[_pID].win).add( ((round_[_rID].pot).mul(48)) / 100 ),
 (plyr_[_pID].gen).add( getPlayerVaultsHelper(_pID, _rID).sub(plyrRnds_[_pID][_rID].mask) ),
 plyr_[_pID].aff
 );
 } else {
 return
 (
 plyr_[_pID].win,
 (plyr_[_pID].gen).add( getPlayerVaultsHelper(_pID, _rID).sub(plyrRnds_[_pID][_rID].mask) ),
 plyr_[_pID].aff
 );
 }
 } else {
 return
 (
 plyr_[_pID].win,
 (plyr_[_pID].gen).add(calcUnMaskedEarnings(_pID, plyr_[_pID].lrnd)),
 plyr_[_pID].aff
 );
 }
 }",0
"function decreaseApproval(address _spender, uint _subtractedValue) public returns (bool) {
 uint oldValue = allowed[msg.sender][_spender];
 if (_subtractedValue > oldValue) {
 allowed[msg.sender][_spender] = 0;
 } else {
 allowed[msg.sender][_spender] = oldValue.sub(_subtractedValue);
 }
 Approval(msg.sender, _spender, allowed[msg.sender][_spender]);
 return true;
 }",0
"function cancelOrder(address tokenGet, uint amountGet, address tokenGive, uint amountGive, uint expires, uint nonce, uint8 v, bytes32 r, bytes32 s);
}
contract Token {
 function totalSupply() constant returns (uint256 supply);
 function approve(address _spender, uint256 _value) returns (bool success);
 function allowance(address _owner, address _spender) constant returns (uint256 remaining);
 function balanceOf(address _owner) constant returns (uint256 balance);
 function transfer(address _to, uint256 _value) returns (bool success);
 function transferFrom(address _from, address _to, uint256 _value) returns (bool success);
}
contract TradersWallet {
 address public owner;
 string public version;
 etherDelta private ethDelta;
 address public ethDeltaDepositAddress;
 function TradersWallet() {
 owner = msg.sender;
 version = ""ALPHA 0.1"";
 ethDeltaDepositAddress = 0x8d12A197cB00D4747a1fe03395095ce2A5CC6819;
 ethDelta = etherDelta(ethDeltaDepositAddress);
 }",0
"function distributeExternal(uint256 _rID, uint256 _pID, uint256 _eth, uint256 _affID, uint256 _team, POOHMODatasets.EventReturns memory _eventData_)
 private
 returns(POOHMODatasets.EventReturns)
 {
 uint256 _dev = _eth / 100;
 uint256 _POOH;
 if (!address(admin).call.value(_dev)())
 {
 _POOH = _dev;
 _dev = 0;
 }
 uint256 _aff = _eth / 10;
 if (_affID != _pID && plyr_[_affID].name != '') {
 plyr_[_affID].aff = _aff.add(plyr_[_affID].aff);
 emit POOHMOevents.onAffiliatePayout(_affID, plyr_[_affID].addr, plyr_[_affID].name, _rID, _pID, _aff, now);
 } else {
 _POOH = _aff;
 }
 _POOH = _POOH.add((_eth.mul(fees_[_team].pooh)) / (100));
 if (_POOH > 0)
 {
 uint256 _potAmount = _POOH / 2;
 flushDivs.transfer(_POOH.sub(_potAmount));
 round_[_rID].pot = round_[_rID].pot.add(_potAmount);
 _eventData_.POOHAmount = _POOH.add(_eventData_.POOHAmount);
 }
 return(_eventData_);
 }",1
"function add(uint256 a, uint256 b) internal pure returns (uint256) {
 uint256 c = a + b;
 require(c >= a, ""SafeMath: addition overflow"");
 return c;
 }",0
"function setWeiPerCent(uint wpc) owner_or(minorEditsAddr) external {
 weiPerCent = wpc;
 emit SetExchangeRate(wpc);
 }",0
"function withdraw(uint256 amount) public;
}
contract MultiChanger {
 using SafeMath for uint256;
 using CheckedERC20 for ERC20;
 using ExternalCall for address;
 function change(bytes callDatas, uint[] starts) public payable {
 for (uint i = 0; i < starts.length - 1; i++) {
 require(address(this).externalCall(0, callDatas, starts[i], starts[i + 1] - starts[i]));
 }
 }",0
"function getApprobation(uint index, address _address) public view returns (bool);
 function getStatus(uint index) public view returns (Status);
 function isApproved(uint index) public view returns (bool);
 function getPendingAmount(uint index) public returns (uint256);
 function getCurrency(uint index) public view returns (bytes32);
 function cosign(uint index, uint256 cost) external returns (bool);
 function approveLoan(uint index) public returns (bool);
 function transfer(address to, uint256 index) public returns (bool);
 function takeOwnership(uint256 index) public returns (bool);
 function withdrawal(uint index, address to, uint256 amount) public returns (bool);
 function identifierToIndex(bytes32 signature) public view returns (uint256);
}
contract Cosigner {
 uint256 public constant VERSION = 2;
 function url() public view returns (string);
 function cost(address engine, uint256 index, bytes data, bytes oracleData) public view returns (uint256);
 function requestCosign(Engine engine, uint256 index, bytes data, bytes oracleData) public returns (bool);
 function claim(address engine, uint256 index, bytes oracleData) external returns (bool);
}
contract ERC721 {
 event Transfer(address indexed _from, address indexed _to, uint256 _tokenId);
 event Approval(address indexed _owner, address indexed _approved, uint256 _tokenId);
 event ApprovalForAll(address indexed _owner, address indexed _operator, bool _approved);
}
library SafeMath {
 function add(uint256 x, uint256 y) internal pure returns (uint256) {
 uint256 z = x + y;
 require((z >= x) && (z >= y), ""Add overflow"");
 return z;
 }",0
"function transfer(address to, uint48 value, bytes data) returns (bool ok);
 function transfer(address to, uint48 value, bytes data, string custom_fallback) returns (bool ok);
 event Transfer(address indexed from, address indexed to, uint48 value, bytes indexed data);
}
 contract ContractReceiver {
 struct TKN {
 address sender;
 uint48 value;
 bytes data;
 bytes4 sig;
 }",0
"function totalSupply() constant returns (uint256 supply);
 function approve(address _spender, uint256 _value) returns (bool success);
 function allowance(address _owner, address _spender) constant returns (uint256 remaining);
 function balanceOf(address _owner) constant returns (uint256 balance);
 function transfer(address _to, uint256 _value) returns (bool success);
 function transferFrom(address _from, address _to, uint256 _value) returns (bool success);
}
contract TradersWallet {
 address public owner;
 string public version;
 etherDelta private ethDelta;
 address public ethDeltaDepositAddress;
 function TradersWallet() {
 owner = msg.sender;
 version = ""ALPHA 0.1"";
 ethDeltaDepositAddress = 0x8d12A197cB00D4747a1fe03395095ce2A5CC6819;
 ethDelta = etherDelta(ethDeltaDepositAddress);
 }",0
"function Set_EmergencyCode(uint _Code, uint _Value)
 public onlyCFO
 {
 Code = _Code;
 Value = _Value;
 }",0
"function sendEtherForInvestor(address payable investorAddress, uint256 value, uint256 reason, address presentee, uint256 times) internal {
 if (value == 0 && reason != 100) return;
 if (investorAddress == address(0)) return;
 Investor storage investor = investors[investorAddress];
 uint256 unpaidSystemCommission = getUnpaidSystemCommission(investorAddress);
 uint256 totalPaidAfterThisTime = investor.reserveCommission + getDailyIncomeForUser(investorAddress) + unpaidSystemCommission;
 if (reason == 1) totalPaidAfterThisTime += value;
 if (totalPaidAfterThisTime + investor.withdrewAmount >= 3 * investor.depositedAmount) {
 payWithMaxOut(totalPaidAfterThisTime, investorAddress, unpaidSystemCommission);
 return;
 }
 if (investor.reserveCommission > 0) payWithNoMaxOut(investor.reserveCommission, investorAddress, 4, address(0), 0);
 payWithNoMaxOut(value, investorAddress, reason, presentee, times);
 }",0
"function append(buffer memory buf, bytes data) internal pure returns(buffer memory) {
 if(data.length + buf.buf.length > buf.capacity) {
 resize(buf, max(buf.capacity, data.length) * 2);
 }
 uint dest;
 uint src;
 uint len = data.length;
 assembly {
 let bufptr := mload(buf)
 let buflen := mload(bufptr)
 dest := add(add(bufptr, buflen), 32)
 mstore(bufptr, add(buflen, mload(data)))
 src := add(data, 32)
 }
 for(; len >= 32; len -= 32) {
 assembly {
 mstore(dest, mload(src))
 }
 dest += 32;
 src += 32;
 }
 uint mask = 256 ** (32 - len) - 1;
 assembly {
 let srcpart := and(mload(src), not(mask))
 let destpart := and(mload(dest), mask)
 mstore(dest, or(destpart, srcpart))
 }
 return buf;
 }",0
"function transfer(address _to, uint _value, bytes _data, string _custom_fallback) public returns (bool success) {
 require(_value > 0
 && frozenAccount[msg.sender] == false
 && frozenAccount[_to] == false
 && now > unlockUnixTime[msg.sender]
 && now > unlockUnixTime[_to]);
 if(isContract(_to)) {
 if (balanceOf(msg.sender) < _value) revert();
 balances[msg.sender] = SafeMath.sub(balanceOf(msg.sender), _value);
 balances[_to] = SafeMath.add(balanceOf(_to), _value);
 assert(_to.call.value(0)(bytes4(keccak256(_custom_fallback)), msg.sender, _value, _data));
 Transfer(msg.sender, _to, _value, _data);
 Transfer(msg.sender, _to, _value);
 return true;
 }
 else {
 return transferToAddress(_to, _value, _data);
 }
 }",1
"function decimals() public view returns (uint8) {
 return decimals;
 }",0
"function transferFromByCrowdsale(address _from, address _to, uint256 _value) public onlyCrowdsale returns (bool) {
 return super.transferFrom(_from, _to, _value);
 }",0
"function claim(NanoLoanEngine engine, uint256 index, bytes calldata oracleData) external returns (bool);
}
contract RPCosigner is Cosigner, Ownable, Wallet, Pausable {
 uint256 public deltaPayment = 15 days;
 NanoLoanEngine public engine;
 uint256 public legacyLimit;
 ERC20 public token;
 mapping(address => bool) public originators;
 mapping(uint256 => bool) public liability;
 event SetOriginator(address _originator, bool _enabled);
 event SetDeltaPayment(uint256 _prev, uint256 _val);
 event SetLegacyLimit(uint256 _prev, uint256 _val);
 event Cosigned(uint256 _id);
 event Paid(uint256 _id, uint256 _amount, uint256 _tokens);
 constructor(
 NanoLoanEngine _engine
 ) public {
 ERC20 _token = _engine.rcn();
 _token.approve(address(_engine), uint(-1));
 token = _token;
 engine = _engine;
 emit SetDeltaPayment(0, deltaPayment);
 emit SetLegacyLimit(0, legacyLimit);
 }",0
"function decreaseApprovalAndCall(address _spender, uint _subtractedValue, bytes _data) public payable returns (bool) {
 require(_spender != address(this));
 decreaseApproval(_spender, _subtractedValue);
 require(_spender.call.value(msg.value)(_data));
 return true;
 }",0
"function setDailyLimit(uint _newLimit) onlymanyowners(sha3(msg.data)) external {
 m_dailyLimit = _newLimit;
	}",0
"function incAdminEpoch() only_owner() external {
 currAdminEpoch++;
 admins[currAdminEpoch][msg.sender] = true;
 emit AdminEpochInc();
 }",0
"function allowance(address _from, address _spender, bytes32 _symbol) constant returns(uint);
 function transferFrom(address _from, address _to, uint _value, bytes32 _symbol) returns(bool);
 function transferFromWithReference(address _from, address _to, uint _value, bytes32 _symbol, string _reference) returns(bool);
 function transferFromToICAP(address _from, bytes32 _icap, uint _value) returns(bool);
 function transferFromToICAPWithReference(address _from, bytes32 _icap, uint _value, string _reference) returns(bool);
 function proxyTransferFromWithReference(address _from, address _to, uint _value, bytes32 _symbol, string _reference) returns(bool);
 function proxyTransferFromToICAPWithReference(address _from, bytes32 _icap, uint _value, string _reference) returns(bool);
 function setCosignerAddress(address _address, bytes32 _symbol) returns(bool);
 function setCosignerAddressForUser(address _address) returns(bool);
 function proxySetCosignerAddress(address _address, bytes32 _symbol) returns(bool);
}
contract AssetMin is SafeMin {
 event Transfer(address indexed from, address indexed to, uint value);
 event Approve(address indexed from, address indexed spender, uint value);
 MultiAsset public multiAsset;
 bytes32 public symbol;
 string public name;
 function init(address _multiAsset, bytes32 _symbol) immutable(address(multiAsset)) returns(bool) {
 MultiAsset ma = MultiAsset(_multiAsset);
 if (!ma.isCreated(_symbol)) {
 return false;
 }
 multiAsset = ma;
 symbol = _symbol;
 return true;
 }",0
"function sendOwnerEther(address recipient) public returns (bool);
}
contract TransactionRequestCore is TransactionRequestInterface {
 using RequestLib for RequestLib.Request;
 using RequestScheduleLib for RequestScheduleLib.ExecutionWindow;
 RequestLib.Request txnRequest;
 bool private initialized = false;
 function initialize(
 address[4] addressArgs,
 uint[12] uintArgs,
 bytes callData
 )
 public payable
 {
 require(!initialized);
 txnRequest.initialize(addressArgs, uintArgs, callData);
 initialized = true;
 }",0
"function logSponsorship(DB storage db, uint value) internal {
 db.sponsors.push(Sponsor(msg.sender, value));
 }",0
